ID,HousePrice,yhat,delta
8545,343653.0,341609.5124924717,2043.4875075282762
4786,88870.0,80016.8312910895,8853.168708910496
4218,248019.0,256976.50594429942,-8957.505944299424
5074,387946.0,382235.8573368744,5710.142663125589
8967,392086.0,323211.2197061784,68874.78029382159
3818,202924.0,212644.47050267324,-9720.47050267324
2249,292154.0,290731.6230048493,1422.3769951506983
5557,472528.0,493602.179707592,-21074.179707592004
2779,395887.0,489711.16243292805,-93824.16243292805
7881,98409.0,97379.51665689985,1029.4833431001462
1222,788565.0,709626.5561042541,78938.4438957459
8369,210507.0,283273.5573094492,-72766.55730944918
5725,69315.0,75865.46610190337,-6550.4661019033665
6428,369613.0,441118.1056764333,-71505.1056764333
4601,281437.0,270783.7192504848,10653.280749515223
4499,288359.0,301783.7413942586,-13424.741394258628
5002,168940.0,215116.28430822294,-46176.28430822294
8830,256996.0,240809.91717321388,16186.082826786122
4024,233001.0,310517.74189538055,-77516.74189538055
3706,298322.0,296954.1601453993,1367.839854600723
1386,266187.0,233843.2126597504,32343.787340249604
5228,253698.0,269409.07468459907,-15711.074684599065
636,252531.0,262107.9156469231,-9576.915646923095
5101,271180.0,214452.39915886393,56727.60084113607
8127,295650.0,358495.25818637223,-62845.25818637223
6597,409034.0,341458.77394234284,67575.22605765716
2601,314002.0,359129.87880421453,-45127.87880421453
1852,299822.0,270809.6920106907,29012.30798930931
7022,408769.0,309950.03246788186,98818.96753211814
5877,699600.0,456953.3179166451,242646.6820833549
4185,139478.0,204615.90574317388,-65137.90574317388
7105,348970.0,317036.020424217,31933.979575783014
2112,173838.0,171857.59062370844,1980.4093762915581
917,242677.0,261399.35107517673,-18722.35107517673
8650,479642.0,484780.6352989629,-5138.6352989628795
2897,407020.0,503180.68107846903,-96160.68107846903
7285,127938.0,127088.1322894628,849.8677105372044
1161,230781.0,254327.76648175655,-23546.766481756553
3874,518486.0,534751.9303562341,-16265.93035623408
6076,293310.0,253798.50410001253,39511.495899987465
2423,709347.0,624987.9042168183,84359.09578318172
7758,160328.0,133923.097474715,26404.902525284997
8916,331261.0,286815.3421157012,44445.657884298824
7947,423762.0,345693.7393717794,78068.26062822063
4351,315499.0,374231.6921899167,-58732.69218991668
5836,189348.0,222359.30900767047,-33011.30900767047
3202,613498.0,765230.9500582104,-151732.9500582104
4113,388112.0,349277.0198611765,38834.98013882351
2585,386616.0,390232.21255691344,-3616.212556913437
7382,631601.0,744646.6299159381,-113045.62991593813
3947,227847.0,244319.72257198667,-16472.72257198667
2197,419192.0,387144.90253595077,32047.097464049235
1469,374335.0,315552.01785178896,58782.98214821104
8932,434508.0,393784.10573903105,40723.894260968955
537,330204.0,414053.8718487105,-83849.87184871052
4518,475608.0,483045.4915495322,-7437.49154953222
6525,352063.0,345848.26417236205,6214.735827637953
942,173546.0,138541.15804165127,35004.84195834873
3463,623337.0,515825.37557625613,107511.62442374387
3017,684161.0,542302.4394050011,141858.56059499888
6315,283774.0,232167.2611118304,51606.73888816961
2111,318015.0,306802.53226493293,11212.467735067068
2008,247575.0,313148.6397576322,-65573.63975763222
2493,244803.0,228929.14526933598,15873.854730664025
8085,311145.0,340882.1389248645,-29737.13892486453
7182,225668.0,218599.95784161802,7068.042158381984
3456,62169.0,136405.78270283263,-74236.78270283263
1903,218330.0,204753.20988265966,13576.790117340337
8045,515989.0,613594.8629762694,-97605.86297626945
2269,176523.0,198171.3659800627,-21648.365980062692
3769,212021.0,286745.4230273131,-74724.42302731308
4842,301091.0,299340.64359464915,1750.3564053508453
6460,560981.0,499450.5572813752,61530.44271862478
6477,364995.0,385573.318648292,-20578.318648291985
6889,311537.0,325276.094123073,-13739.09412307298
3599,255569.0,271383.34480915905,-15814.344809159054
3872,177892.0,168853.71041328806,9038.289586711937
2807,434788.0,395730.3439913263,39057.656008673715
5769,511186.0,414147.9084242484,97038.0915757516
8906,354492.0,376900.50586467993,-22408.50586467993
8179,679836.0,625892.8732202322,53943.1267797678
6952,263971.0,239463.82606816635,24507.173931833648
5361,156909.0,189381.70958153202,-32472.70958153202
2137,266564.0,424860.8874241068,-158296.88742410683
5708,684438.0,531058.077189383,153379.92281061702
6752,308536.0,326114.2915199668,-17578.29151996679
3373,211365.0,226702.16796164706,-15337.167961647065
4173,198596.0,218086.08365909988,-19490.08365909988
6516,342586.0,320972.23990603606,21613.760093963938
6290,404129.0,394898.5577453484,9230.442254651629
9109,135746.0,170308.4229699585,-34562.42296995851
7208,197253.0,220936.3063009413,-23683.3063009413
3990,216272.0,228559.44503350262,-12287.44503350262
9332,305613.0,381781.4282357926,-76168.42823579261
4800,266343.0,267068.8707478647,-725.870747864712
5067,333439.0,421390.00832011894,-87951.00832011894
7419,324204.0,270001.8354035464,54202.1645964536
391,208249.0,225332.61442152964,-17083.614421529637
1160,562580.0,486022.4349161934,76557.56508380658
3465,296625.0,319915.4763798427,-23290.476379842672
954,149883.0,137844.20835533433,12038.791644665675
1914,315045.0,309828.3154385596,5216.684561440372
9318,413775.0,394899.1518177006,18875.848182299407
5730,409860.0,375881.86273134087,33978.137268659135
1831,246130.0,277170.1533338092,-31040.153333809227
8988,380008.0,290486.2325088587,89521.76749114128
668,321160.0,328996.3538500302,-7836.353850030224
4359,285058.0,266747.0767805719,18310.923219428107
2274,378192.0,378180.3161350548,11.683864945196547
1996,322308.0,260938.0239465362,61369.97605346379
4002,219921.0,244838.8637020075,-24917.86370200751
8514,269555.0,368262.753412596,-98707.75341259601
3726,282318.0,288316.78721533343,-5998.787215333432
3585,527926.0,474260.57626753836,53665.42373246164
5471,113685.0,134238.2795921224,-20553.279592122388
873,392207.0,429840.25035032653,-37633.25035032653
998,201076.0,233041.2374984098,-31965.237498409813
4154,323743.0,259911.94417377238,63831.05582622762
3088,353217.0,321589.01817953814,31627.981820461864
453,209384.0,209867.6552774905,-483.65527749049943
6751,737249.0,731299.1625569722,5949.837443027762
5886,160582.0,158307.35131033213,2274.648689667869
6433,288219.0,335079.26463344664,-46860.26463344664
6596,425724.0,398226.73798480676,27497.262015193235
369,367654.0,364286.0160060907,3367.9839939093217
6594,583896.0,452934.81914078,130961.18085921998
2332,329235.0,378026.56007168477,-48791.56007168477
3787,266114.0,200065.62938165903,66048.37061834097
1596,271254.0,273950.3529390048,-2696.352939004777
4485,273893.0,265541.6485136814,8351.351486318628
5985,395559.0,377113.0246669732,18445.975333026785
5424,270581.0,289570.7957283619,-18989.795728361874
1794,318818.0,302529.9352214545,16288.064778545522
4861,350938.0,409357.88988249283,-58419.88988249283
2341,167048.0,113981.59923660517,53066.400763394835
6444,444116.0,485763.5811800937,-41647.58118009369
720,469453.0,495251.25464683585,-25798.25464683585
3186,158430.0,164282.45232043238,-5852.452320432378
1407,187332.0,210291.5050598478,-22959.505059847812
5001,341618.0,408172.21600151825,-66554.21600151825
4652,406527.0,485188.6453110509,-78661.64531105087
7739,474343.0,464587.0528209444,9755.947179055598
3721,136150.0,139919.69411995928,-3769.694119959284
2967,378252.0,338044.8681307014,40207.13186929858
6101,254631.0,364025.5361977571,-109394.53619775712
6670,231871.0,270916.4162029413,-39045.41620294133
1723,305114.0,266822.2088137308,38291.7911862692
2635,281914.0,266496.41398213565,15417.586017864349
7300,481873.0,451685.9950255794,30187.00497442059
9299,239259.0,290459.61008665373,-51200.61008665373
8936,196719.0,219146.11168347683,-22427.111683476833
667,227931.0,261041.76038837602,-33110.76038837602
3965,349929.0,396096.7880029484,-46167.78800294839
1868,669869.0,671395.9689624882,-1526.9689624882303
207,363642.0,408351.70203432185,-44709.70203432185
9242,370508.0,446953.72315745347,-76445.72315745347
725,704363.0,623601.6177391178,80761.38226088218
5102,497815.0,487169.2399311794,10645.760068820615
3785,236004.0,187575.32787883413,48428.67212116587
6850,340355.0,336159.8127036559,4195.187296344084
6080,304418.0,252908.39490565096,51509.60509434904
3013,337740.0,355403.7760395462,-17663.77603954618
8973,296149.0,340627.17943525757,-44478.17943525757
2762,304805.0,301361.9743704934,3443.025629506621
1353,332020.0,352052.0658600438,-20032.065860043804
6230,306956.0,327332.37013688614,-20376.370136886137
7119,209314.0,235385.25046314686,-26071.250463146862
5989,423427.0,380354.0292805565,43072.97071944352
142,256394.0,272292.9579347237,-15898.957934723701
4587,528531.0,514895.65596120484,13635.344038795156
8903,295559.0,263537.46115871257,32021.53884128743
911,116824.0,96233.7770511112,20590.222948888797
19,531502.0,502991.57058444753,28510.42941555247
1690,402927.0,367189.08529829106,35737.91470170894
490,193277.0,257075.1389575784,-63798.1389575784
1492,207461.0,178549.2824974522,28911.717502547806
884,359598.0,388863.85745968466,-29265.85745968466
8016,379188.0,411889.7120454121,-32701.712045412103
5343,231137.0,220238.65665525928,10898.343344740715
1738,345770.0,364901.94201820064,-19131.942018200643
896,347868.0,324863.7219831639,23004.27801683609
4465,230504.0,271685.9314620841,-41181.93146208412
3566,386520.0,324229.2774428292,62290.72255717078
1070,130587.0,174321.53297438967,-43734.53297438967
6295,184369.0,188935.83847964182,-4566.838479641825
8153,147544.0,169754.16714156116,-22210.167141561164
3066,381696.0,358163.22934557317,23532.77065442683
8646,383701.0,365940.8350208529,17760.164979147085
5957,203177.0,249447.08308464126,-46270.08308464126
740,110281.0,107214.97194496811,3066.0280550318857
7018,182142.0,126174.73089607328,55967.26910392672
8860,330562.0,332354.73450449744,-1792.7345044974354
8412,315184.0,303951.7029361328,11232.297063867212
4466,616407.0,548113.0209694383,68293.97903056175
3449,53689.0,71997.93081783714,-18308.930817837143
2770,492714.0,498435.28632972576,-5721.286329725757
8286,282980.0,317379.17634426284,-34399.17634426284
6716,448957.0,523079.0547094266,-74122.0547094266
3230,277747.0,257218.80458003923,20528.19541996077
7492,331843.0,349206.38867359364,-17363.38867359364
533,246298.0,225262.95155780995,21035.048442190047
788,489334.0,507572.8955415199,-18238.895541519916
2638,272858.0,280815.25654816366,-7957.256548163656
9069,283291.0,298603.207840651,-15312.207840650983
3538,202017.0,176563.13650085195,25453.86349914805
4346,528357.0,448598.01544303587,79758.98455696413
5374,432756.0,386657.554485281,46098.445514719
7000,344483.0,343970.89566031704,512.1043396829627
6160,310741.0,374522.6699827811,-63781.66998278111
8813,322292.0,324000.77624306345,-1708.7762430634466
2225,338111.0,290940.85041023046,47170.14958976954
3994,185449.0,204839.11310937096,-19390.113109370955
5119,263627.0,222532.9284219512,41094.07157804881
1887,445618.0,442477.6179071893,3140.3820928107016
5238,545804.0,528761.6065839076,17042.39341609238
6030,309010.0,235924.08877047396,73085.91122952604
5366,329992.0,408410.0819426907,-78418.08194269071
713,332502.0,386720.61959502427,-54218.61959502427
8631,342807.0,354395.3616024034,-11588.361602403398
4749,409761.0,424312.2645336199,-14551.26453361992
2785,388650.0,360875.8001487788,27774.199851221172
9152,331900.0,317713.0497557355,14186.950244264503
3859,433194.0,449427.2553931277,-16233.255393127678
1593,319832.0,306633.3106123478,13198.689387652208
3638,270411.0,294935.37988194526,-24524.379881945264
3168,210139.0,309585.8460155435,-99446.8460155435
8452,170314.0,234973.72108875695,-64659.72108875695
2155,130171.0,151563.48952725137,-21392.489527251368
2287,356059.0,265119.9989892432,90939.00101075682
7995,456946.0,387776.4437397348,69169.55626026518
2383,137521.0,157684.7697835118,-20163.769783511787
6876,495191.0,361700.458771723,133490.54122827703
4065,327549.0,317247.0351819633,10301.964818036708
8505,355857.0,362446.9249496224,-6589.924949622422
416,158148.0,167558.48134920278,-9410.481349202775
1704,286227.0,271751.2308061531,14475.769193846907
7243,316931.0,315765.6718735803,1165.3281264196848
479,273851.0,247720.61749789602,26130.38250210398
5460,480932.0,490882.88101273106,-9950.881012731057
5356,426988.0,335397.0246318474,91590.9753681526
3171,292413.0,326434.4848360349,-34021.484836034884
8413,345564.0,304358.5029211241,41205.497078875895
6166,288957.0,273850.99137497036,15106.008625029644
3132,545850.0,653776.5413265398,-107926.54132653982
8715,139168.0,167979.29282702363,-28811.29282702363
1484,369579.0,433992.40788020723,-64413.40788020723
6356,159515.0,108321.15970312427,51193.84029687573
4761,380565.0,427373.43322779855,-46808.43322779855
5503,133968.0,125384.47736709582,8583.522632904176
2181,137431.0,198958.39611433237,-61527.39611433237
4622,394529.0,442647.38057761715,-48118.38057761715
2015,287469.0,395961.9477803684,-108492.94778036838
8829,282434.0,247039.8773735247,35394.12262647529
6808,511789.0,439735.6763690612,72053.32363093877
3420,333684.0,395530.0511196116,-61846.0511196116
447,457737.0,350304.75983452157,107432.24016547843
7310,588237.0,618594.6433290392,-30357.643329039216
6715,366603.0,347666.1146496949,18936.88535030512
2900,110334.0,130839.4080704546,-20505.408070454607
4550,199216.0,241551.9362239664,-42335.93622396639
5833,288786.0,279281.35101716605,9504.648982833955
1577,315143.0,301969.0001333658,13173.9998666342
2566,147501.0,195793.32148247637,-48292.32148247637
9245,453728.0,488931.38333690504,-35203.38333690504
3661,335966.0,325361.7265059017,10604.273494098277
4090,401116.0,356678.1798488163,44437.820151183696
1637,141212.0,193243.84914541454,-52031.84914541454
8969,543480.0,472345.9069881783,71134.09301182168
7131,476298.0,485613.8896632415,-9315.889663241513
7459,368928.0,380653.74315913283,-11725.743159132835
5654,346230.0,364414.108342248,-18184.108342248015
6534,336580.0,329076.59467704396,7503.405322956038
8427,390699.0,357710.2907071598,32988.70929284021
417,113977.0,163864.14205394025,-49887.142053940246
1789,158298.0,226186.95188283635,-67888.95188283635
6222,397852.0,413003.4914756717,-15151.491475671704
783,580157.0,568947.7293372859,11209.270662714145
8899,199665.0,218938.62230199884,-19273.62230199884
7008,350827.0,400401.9552236538,-49574.955223653815
741,470932.0,367169.13875065686,103762.86124934314
582,474037.0,516294.2970401885,-42257.29704018851
2193,490228.0,488569.18704585655,1658.8129541434464
4650,233137.0,279094.24283658905,-45957.24283658905
8312,336750.0,286698.7912857919,50051.2087142081
5715,233672.0,235874.30072240808,-2202.3007224080793
3756,195174.0,148577.7706205573,46596.229379442695
1269,405162.0,451433.46432811423,-46271.464328114234
7637,367007.0,275604.71497958055,91402.28502041945
4635,223127.0,243498.81847469357,-20371.818474693573
2080,398217.0,341585.72851407353,56631.27148592647
7339,491931.0,421107.93976087455,70823.06023912545
6723,419469.0,391706.096357623,27762.903642377
6976,424192.0,462739.9252647049,-38547.925264704914
6523,321870.0,263149.1234475197,58720.87655248027
6391,273181.0,225637.65940246897,47543.34059753103
5318,582641.0,507479.46153842146,75161.53846157854
6501,558333.0,498420.8714189277,59912.12858107232
3327,265310.0,268310.31911769975,-3000.3191176997498
1320,505002.0,530051.7409229366,-25049.740922936588
5604,586232.0,537955.3044066046,48276.69559339539
7912,689277.0,517686.0537126284,171590.94628737163
9302,213061.0,263523.7660341982,-50462.76603419823
2402,221845.0,250634.53189502115,-28789.53189502115
3341,313062.0,327387.876324454,-14325.876324453973
9163,200213.0,197711.25680217677,2501.7431978232344
3960,544614.0,506713.9693425421,37900.030657457886
2221,315819.0,350875.203286716,-35056.203286716016
7280,211161.0,180776.3120201908,30384.687979809212
8855,333464.0,346016.80407967215,-12552.804079672147
1993,403724.0,480021.8805410461,-76297.88054104609
2094,330840.0,316925.3074800049,13914.692519995093
3102,362042.0,351525.91210346884,10516.087896531157
4361,173586.0,247150.9536279151,-73564.95362791509
6804,481564.0,489080.96104491234,-7516.961044912343
3602,565020.0,627098.4633544037,-62078.463354403735
8772,334250.0,333803.1439272242,446.85607277578674
2977,327139.0,340794.7954482486,-13655.795448248624
4426,199506.0,282647.4646500365,-83141.46465003648
2953,238536.0,253212.04119013334,-14676.041190133343
2136,270285.0,257535.16524199818,12749.834758001816
5131,391676.0,412413.32951311354,-20737.32951311354
0,467104.0,492351.98375981307,-25247.98375981307
7076,481529.0,490814.36899655056,-9285.368996550562
6085,227750.0,280134.8609061364,-52384.8609061364
4009,388149.0,261390.3143012394,126758.68569876059
8836,162782.0,159000.95616745597,3781.0438325440336
2178,469277.0,443720.114612415,25556.885387584975
7924,221245.0,289414.38084138825,-68169.38084138825
8644,205036.0,258862.4930182051,-53826.4930182051
8980,236967.0,253602.34498402814,-16635.34498402814
7882,65502.0,110708.04072450164,-45206.04072450164
8078,199889.0,221825.3415282307,-21936.341528230696
8155,220866.0,243011.58636159875,-22145.586361598747
7793,278396.0,350500.36201678816,-72104.36201678816
3999,204712.0,196717.610584188,7994.389415812009
7475,249396.0,366133.95069782186,-116737.95069782186
6746,173511.0,147932.59878307724,25578.401216922764
5330,405258.0,266767.0368327018,138490.96316729818
2673,557973.0,501544.86073046504,56428.139269534964
1040,163465.0,170386.61331191674,-6921.613311916735
4680,266331.0,304870.5277286507,-38539.52772865072
5635,437744.0,475802.78398340044,-38058.78398340044
368,402592.0,391547.70195276616,11044.298047233839
8410,281376.0,276633.8809246747,4742.119075325318
7566,118547.0,138444.99811374865,-19897.998113748647
5247,207746.0,189127.0571062796,18618.942893720407
7126,401767.0,400247.32324927323,1519.676750726765
140,374551.0,365164.8869813643,9386.113018635719
3016,295846.0,285128.0536644821,10717.946335517918
5661,475056.0,484822.8401691454,-9766.840169145376
2848,250511.0,249343.05734347997,1167.9426565200265
8161,303968.0,347409.6359634889,-43441.635963488894
7563,345380.0,428293.2321428936,-82913.2321428936
6672,329139.0,384883.26994163333,-55744.269941633334
8024,515650.0,441947.97428188595,73702.02571811405
3952,201556.0,190400.41072310394,11155.589276896062
1994,198712.0,208442.19521501035,-9730.195215010346
5129,658801.0,622216.2930112856,36584.7069887144
9122,149284.0,127936.55420798491,21347.44579201509
3191,194195.0,206241.80506975498,-12046.805069754977
811,240348.0,236152.67968326074,4195.320316739264
7781,325116.0,297862.58439474774,27253.41560525226
5284,184050.0,181989.3791881772,2060.620811822795
6005,180774.0,166963.6557738936,13810.34422610639
6445,277540.0,297830.69112857955,-20290.69112857955
1631,506300.0,429956.73218401166,76343.26781598834
3342,181340.0,245935.7837542808,-64595.7837542808
7632,379014.0,416361.90208486875,-37347.90208486875
5801,735774.0,621648.0999340314,114125.90006596863
5177,226390.0,201040.83646666026,25349.163533339743
1468,272515.0,238402.87115249175,34112.128847508255
658,212533.0,215940.31100389003,-3407.311003890034
3366,319554.0,370738.294495506,-51184.29449550598
7896,618187.0,451719.66916421393,166467.33083578607
6557,411115.0,385505.7278764879,25609.272123512113
4402,513054.0,543304.863705258,-30250.863705258
1426,486314.0,541724.0232004488,-55410.023200448835
7129,383393.0,360117.355420621,23275.644579379004
7817,189174.0,307765.5695245147,-118591.56952451472
3264,198030.0,239388.30243080974,-41358.30243080974
6729,442494.0,378412.94920600794,64081.050793992064
8645,207226.0,247074.62651879847,-39848.62651879847
8254,334776.0,345570.59292900335,-10794.592929003353
6871,276820.0,274277.15051728993,2542.849482710066
5933,388302.0,404699.9087578215,-16397.908757821482
8917,194212.0,205896.38683050007,-11684.386830500065
2479,227544.0,257364.07524268274,-29820.07524268274
6998,538518.0,441205.3388169242,97312.6611830758
3426,260989.0,273344.6993343236,-12355.69933432358
3630,110890.0,195601.6978034137,-84711.6978034137
2865,350005.0,315323.66350676696,34681.336493233044
588,101082.0,117550.86162525916,-16468.86162525916
1016,287129.0,314847.21448480623,-27718.21448480623
564,228276.0,261257.75921617428,-32981.75921617428
3084,280786.0,329297.34473551554,-48511.34473551554
1806,247422.0,370074.8145000953,-122652.81450009532
7813,354791.0,366087.37311452464,-11296.373114524642
1714,150396.0,159785.61107530355,-9389.611075303546
7098,284748.0,297254.2941782708,-12506.294178270793
8094,329720.0,342054.8689229143,-12334.86892291432
243,170531.0,185466.84648080057,-14935.846480800566
4936,271977.0,279412.20685261075,-7435.206852610747
7042,236964.0,280954.10972992744,-43990.10972992744
5975,231008.0,194566.57841973967,36441.42158026033
4290,341048.0,426036.1581068322,-84988.15810683218
972,486517.0,377248.74689875596,109268.25310124404
8736,211959.0,197808.2242497082,14150.775750291796
7948,223855.0,206684.00195654764,17170.99804345236
3651,381136.0,404194.19463195506,-23058.194631955063
7484,212349.0,311437.5507561387,-99088.55075613869
7375,798186.0,704585.0696879914,93600.9303120086
4390,528169.0,442772.2499061497,85396.7500938503
8395,155962.0,162924.66920936573,-6962.669209365733
795,780735.0,723453.0825156802,57281.91748431977
2037,417762.0,397797.22556235275,19964.774437647255
2273,199897.0,152636.6246172181,47260.3753827819
5905,146992.0,144554.66493762052,2437.335062379483
8268,235667.0,242581.7924993055,-6914.792499305506
5273,378949.0,396460.4527009945,-17511.4527009945
2462,165006.0,211193.72640102915,-46187.726401029155
5569,416749.0,347402.5418717363,69346.45812826371
26,136039.0,133905.86143001667,2133.1385699833336
7205,389998.0,442600.28992707777,-52602.28992707777
9308,461440.0,428584.78627240495,32855.21372759505
2598,625285.0,637327.0051615313,-12042.00516153127
5582,219118.0,247179.8306614769,-28061.83066147691
6757,687388.0,738325.4254283113,-50937.42542831134
1188,363521.0,361950.3364415609,1570.6635584391188
3349,392839.0,428803.9648494963,-35964.96484949632
8136,320684.0,386278.5694279994,-65594.56942799938
8759,402920.0,359578.4706314755,43341.5293685245
8558,236451.0,274095.36230301886,-37644.36230301886
7467,211398.0,202546.28921938813,8851.710780611873
2816,198040.0,221145.8098376417,-23105.80983764169
6191,153467.0,201953.455592371,-48486.455592371
4439,471005.0,468570.0986861035,2434.901313896524
5219,345798.0,339035.4154426749,6762.584557325114
9305,153008.0,188041.23917585047,-35033.23917585047
2652,157807.0,189758.5517561893,-31951.551756189292
4206,773856.0,526059.5869708305,247796.41302916955
3702,200679.0,205224.77903966905,-4545.779039669054
5046,431973.0,380719.51102286414,51253.48897713586
5385,111775.0,130515.04914170872,-18740.049141708718
7001,463281.0,438889.0214883529,24391.97851164709
4847,311234.0,251224.1917512312,60009.80824876879
8814,377268.0,355803.71234912344,21464.287650876562
3936,133646.0,161232.9892866753,-27586.989286675293
5047,326401.0,303764.7033438257,22636.296656174294
1055,186550.0,195090.00774824686,-8540.007748246862
808,388830.0,394201.3415100257,-5371.341510025726
6778,384621.0,382957.8876497456,1663.1123502543778
4579,202441.0,212503.64075550085,-10062.640755500848
7142,413022.0,377939.73493952246,35082.26506047754
3539,402802.0,323774.2917127458,79027.70828725421
6143,396398.0,519039.75391046156,-122641.75391046156
5687,360551.0,425124.91687361273,-64573.91687361273
7015,207375.0,217714.94744268205,-10339.947442682052
3724,215315.0,232606.25726645353,-17291.257266453526
3967,137095.0,130334.09256925786,6760.90743074214
4596,56172.0,133699.60948231304,-77527.60948231304
3629,416762.0,410566.6853788411,6195.3146211588755
683,382661.0,400291.00126384554,-17630.001263845537
3594,275386.0,303884.6325997773,-28498.63259977731
3813,277994.0,282817.2449343773,-4823.244934377319
1152,257472.0,250492.87482459637,6979.125175403635
5152,398093.0,349585.13438803784,48507.86561196216
72,452239.0,368218.99036718265,84020.00963281735
1019,291877.0,316201.9870244713,-24324.98702447128
2041,91705.0,84428.96732663577,7276.032673364229
6686,432368.0,452984.43928436266,-20616.439284362656
5351,498063.0,507331.54192698497,-9268.541926984966
8146,280772.0,275341.3972589976,5430.602741002396
1861,208742.0,209709.13379152492,-967.1337915249169
7744,168643.0,206520.7905428255,-37877.7905428255
2681,730579.0,580782.7840763072,149796.2159236928
7445,596759.0,574116.4053289874,22642.5946710126
2985,520316.0,475512.13828295004,44803.861717049964
2391,494138.0,594833.8693868747,-100695.86938687472
8,668514.0,512144.6181082261,156369.3818917739
6389,319747.0,340036.1369544963,-20289.136954496324
925,303196.0,245422.11684085883,57773.88315914117
6870,114060.0,121589.5084800177,-7529.508480017699
6502,230918.0,264295.09398153675,-33377.093981536746
9221,343592.0,356154.6742313953,-12562.6742313953
6062,126609.0,139061.04809382794,-12452.048093827936
3833,132837.0,152573.89955029738,-19736.899550297385
3664,383764.0,347080.7655302998,36683.2344697002
5531,416346.0,427894.9926561542,-11548.992656154209
1826,398772.0,405095.49711298617,-6323.497112986166
6756,345294.0,349525.49062121013,-4231.490621210134
8822,206614.0,185790.7973005414,20823.202699458605
4386,159485.0,152879.64691295242,6605.353087047581
7641,265188.0,240437.2562389149,24750.74376108509
6096,182138.0,181602.6644596972,535.3355403027963
909,238586.0,272170.731171933,-33584.731171933
1586,393250.0,354448.01025951986,38801.989740480145
2993,407045.0,418617.2997103166,-11572.299710316584
2832,472783.0,537063.5080154295,-64280.508015429485
8823,299558.0,334511.19088108244,-34953.19088108244
1008,325351.0,316843.4680518948,8507.5319481052
2143,350803.0,366471.660372213,-15668.660372212995
1537,360410.0,319514.56402303657,40895.43597696343
6913,354276.0,328018.9093255826,26257.090674417384
4958,355159.0,348958.05222207523,6200.947777924768
108,263941.0,262421.68337958585,1519.3166204141453
245,287331.0,260550.9890647642,26780.010935235798
3151,448053.0,545673.1182008648,-97620.11820086476
5859,283261.0,333392.0057042951,-50131.00570429512
2043,379893.0,327260.276748616,52632.723251383984
3215,309376.0,334726.8318705917,-25350.831870591675
4305,302009.0,341475.51217360026,-39466.51217360026
8934,159281.0,165219.9288933967,-5938.928893396689
1864,200316.0,170522.68328173817,29793.316718261834
2169,259784.0,240288.180864221,19495.81913577899
6247,500242.0,520772.2854629345,-20530.285462934524
3239,366136.0,339937.32519361714,26198.674806382856
8764,121061.0,151048.63889741665,-29987.638897416648
2393,164882.0,132308.9033322852,32573.096667714795
7870,215492.0,237548.5861162618,-22056.58611626181
7292,221947.0,276387.44026874774,-54440.44026874774
8550,230597.0,204652.23512068027,25944.76487931973
6163,312120.0,320162.2693654621,-8042.269365462125
420,362261.0,386257.06658327696,-23996.06658327696
434,301279.0,302459.25633541215,-1180.256335412152
1380,542848.0,632262.9846114021,-89414.98461140215
8344,386624.0,337644.6008022853,48979.399197714694
5638,201473.0,200831.41313877574,641.586861224263
5004,348539.0,517712.64149668,-169173.64149667998
4555,319500.0,296705.2921271459,22794.70787285408
380,338185.0,338951.76593311375,-766.7659331137547
4927,399029.0,403470.85579586634,-4441.855795866344
629,118748.0,121804.1152489926,-3056.1152489926026
4443,140205.0,153852.65560730983,-13647.655607309833
966,401746.0,442456.42909618496,-40710.42909618496
3634,270096.0,313696.5131255404,-43600.5131255404
9264,375209.0,418921.009665641,-43712.009665641
6347,406998.0,406991.8315006692,6.1684993308153935
599,463869.0,440444.74993830064,23424.250061699364
728,353496.0,335426.1577672631,18069.842232736875
5707,85556.0,115314.60805546367,-29758.608055463672
8863,436113.0,420309.98725784145,15803.01274215855
6277,297952.0,292248.92178197287,5703.078218027134
3119,303782.0,290548.31886440614,13233.681135593855
2540,344958.0,344566.10497853963,391.8950214603683
3542,143019.0,148806.69059737076,-5787.690597370762
3788,407873.0,498353.6751382864,-90480.67513828637
279,737865.0,679000.808971268,58864.19102873199
3772,178691.0,156051.73632408306,22639.26367591694
4144,342416.0,370931.12932653155,-28515.129326531547
7338,719546.0,681846.3726586874,37699.62734131259
2124,351335.0,304129.58517072565,47205.41482927435
403,681572.0,632745.9760352111,48826.02396478888
4323,403647.0,356442.3056008082,47204.69439919182
1710,216974.0,209027.08943719082,7946.910562809178
8362,394503.0,411145.09137695597,-16642.09137695597
6691,341842.0,373501.81962512305,-31659.819625123055
2616,209213.0,191240.93935638055,17972.06064361945
5977,638589.0,621437.4384931107,17151.561506889295
9042,357532.0,411453.229269647,-53921.22926964698
8512,391674.0,389236.96965269686,2437.030347303138
5693,120336.0,163943.8004746937,-43607.80047469371
5420,411573.0,461899.9950140163,-50326.995014016284
2171,439433.0,425972.4993179526,13460.500682047394
1777,386623.0,517370.8519876572,-130747.8519876572
2882,528711.0,457408.4113139734,71302.58868602657
1547,318384.0,393071.5904563264,-74687.59045632638
8284,558550.0,432582.3155772947,125967.68442270532
657,201835.0,240457.87807219385,-38622.87807219385
1971,269645.0,262862.47861490207,6782.521385097934
1693,231565.0,248174.6134083751,-16609.613408375095
116,345938.0,350189.2397090787,-4251.2397090786835
3000,320444.0,352605.3524380599,-32161.352438059926
6328,192882.0,224148.0110103593,-31266.011010359303
